day,GSM pcs,Accessories pcs,DECT pcs,Battery pcs,Photo pcs,Offline stores,Online Orders,New Stores,"Accessories, lines",Total lines,Cards pcs,SIM pcs,main,cargo,students,total
2011-12-10,31850.0,47907.0,10646.0,12350.0,14895.0,757.0,1421.0,,28727.0,69112.0,13301.0,10027.0,1163.25,129.25,943.25,1776.3625000000002
2011-12-11,41053.0,59997.0,12576.0,26030.0,20896.0,871.0,923.0,,32328.0,81760.0,15433.0,32971.0,1528.8289800995026,0.0,824.5,2064.7539800995028
2011-12-12,37922.0,74492.0,13677.0,21949.0,19221.0,739.0,1350.0,,36731.0,78298.0,88669.0,10184.0,1362.854702300406,0.0,919.5,1960.529702300406
2011-12-13,23721.0,58407.0,13104.0,18783.0,14128.0,652.0,1643.0,,30633.0,66910.0,60408.0,9874.0,1202.5,65.0,779.8333333333334,1709.3916666666667
2011-12-14,34720.0,75473.0,17846.0,39574.0,15838.0,741.0,1902.0,,45969.0,99723.0,55145.0,21245.0,1434.397899797571,28.475708502024293,897.0,2017.4478997975712
2011-12-15,37511.0,63947.0,16462.0,33362.0,13821.0,906.0,1638.0,,43860.0,96994.0,121943.0,35328.0,1677.748344370861,0.0,665.0,2109.998344370861
2011-12-16,40568.0,70987.0,18194.0,33672.0,17385.0,779.0,1572.0,,40474.0,92504.0,133183.0,29118.0,1898.1597222222224,0.0,708.1666666666667,2358.468055555556
2011-12-17,38432.0,61597.0,13283.0,23768.0,14388.0,779.0,1748.0,,36974.0,86012.0,101847.0,10775.0,1482.5,202.5,861.0,2042.15
2011-12-18,49083.0,63773.0,16207.0,23959.0,19255.0,853.0,1187.0,,34465.0,88787.0,82125.0,29381.0,1571.5076201641266,0.0,778.5,2077.5326201641265
2011-12-19,54063.0,101291.0,18763.0,,20395.0,751.0,1615.0,,39539.0,87810.0,84786.0,14250.0,1724.1804260985355,0.0,728.0,2197.3804260985353
2011-12-20,40920.0,85533.0,18352.0,10599.0,19716.0,849.0,1770.0,,35689.0,79507.0,26313.0,9575.0,1684.3186101295644,14.972909305064782,724.5,2155.2436101295643
2011-12-21,43956.0,84100.0,19147.0,11597.0,19320.0,760.0,2778.0,,37493.0,84967.0,34894.0,24777.0,2012.6990131578948,60.678947368421056,458.5,2310.7240131578947
2011-12-22,47879.0,57227.0,12137.0,32328.0,22185.0,819.0,1402.0,,30682.0,77457.0,25947.0,20500.0,1757.5631105006105,0.0,510.0,2089.0631105006105
2011-12-23,49068.0,47063.0,11622.0,22623.0,20096.0,654.0,1162.0,,25271.0,70523.0,28526.0,23077.0,1708.6249999999995,0.0,553.6666666666666,2068.5083333333328
2011-12-24,48567.0,49368.0,10943.0,25329.0,20632.0,585.0,1470.0,,24807.0,63057.0,16233.0,299.0,1823.4652777777776,89.49999999999999,572.4166666666666,2195.536111111111
2011-12-25,47118.0,39009.0,12453.0,20394.0,17874.0,856.0,1375.0,,24732.0,74312.0,80861.0,43754.0,1897.3269080996886,0.0,330.0,2111.826908099689
2011-12-26,43431.0,40732.0,10429.0,40016.0,20523.0,818.0,1451.0,,23677.0,67380.0,32550.0,18342.0,1732.5256723716382,55.00081499592502,452.8333333333333,2026.8673390383049
2011-12-27,44327.0,37022.0,16740.0,35297.0,23540.0,592.0,2064.0,,23496.0,70616.0,39233.0,26722.0,1885.9693834459458,146.50337837837836,465.5,2188.5443834459456
2011-12-28,37290.0,28841.0,15139.0,25047.0,19515.0,548.0,1151.0,,20344.0,62597.0,17875.0,25907.0,1678.25,0.0,460.25,1977.4125
2011-12-29,18622.0,18779.0,8102.0,13816.0,11159.0,269.0,347.0,,11865.0,34285.0,10102.0,22025.0,805.0,0.0,308.0,1005.2
2011-12-30,,,,,,,,,134.0,,,,,,,
2011-12-31,,,,,,,,,70.0,,,,,,,
2012-01-01,,,,,,,,,,,,,,,,
2012-01-02,14211.0,56780.0,17073.0,19035.0,16014.0,678.0,2045.0,,,94901.0,61442.0,861.0,1505.875,0.0,269.0,1680.725
2012-01-03,10775.0,42430.0,14723.0,17216.0,12058.0,732.0,2287.0,,,83528.0,33750.0,9692.0,1539.25,32.75,255.33333333333331,1705.2166666666667
2012-01-04,11908.0,45076.0,15963.0,19065.0,13149.0,721.0,1152.0,,,86652.0,34659.0,12570.0,1512.5,25.0,326.5,1724.725
2012-01-05,8769.0,31791.0,12093.0,16645.0,10160.0,714.0,1607.0,,,63665.0,14021.0,8089.0,1270.8333333333333,0.0,305.0,1469.0833333333333
2012-01-06,8989.0,26602.0,9954.0,18930.0,10241.0,753.0,1586.0,,,52480.0,28249.0,281.0,1198.9999999999998,0.0,208.91666666666663,1334.7958333333331
2012-01-07,7295.0,27638.0,9323.0,13841.0,8177.0,774.0,2045.0,,,49980.0,13550.0,4009.0,1346.5833333333335,37.66666666666667,65.91666666666667,1389.4291666666668
2012-01-08,8226.0,26584.0,8826.0,15702.0,7829.0,850.0,855.0,,,49179.0,7871.0,9583.0,1069.5,0.0,108.5,1140.025
2012-01-09,7473.0,29055.0,6791.0,14512.0,7428.0,749.0,1270.0,,,43833.0,23022.0,3958.0,1032.5333333333333,0.0,121.0,1111.1833333333334
2012-01-10,7835.0,20367.0,3913.0,7297.0,3734.0,657.0,1955.0,,,31150.0,12180.0,6539.0,911.25,13.5,40.5,937.575
2012-01-11,9372.0,26663.0,5236.0,7893.0,3959.0,734.0,1266.0,,,42006.0,32070.0,13152.0,1038.5,15.5,46.5,1068.725
2012-01-12,12061.0,27419.0,6325.0,8920.0,4463.0,891.0,1340.0,,,44698.0,19479.0,11101.0,1128.5,0.0,122.0,1207.8
2012-01-13,18662.0,28739.0,7321.0,7444.0,8398.0,780.0,1297.0,,,54243.0,21591.0,10210.0,1093.75,0.0,125.0,1175.0
2012-01-14,23704.0,29102.0,6820.0,7254.0,8288.0,776.0,1630.0,,,56301.0,24717.0,6578.0,1301.75,63.5,95.25,1363.6625
2012-01-15,23643.0,24345.0,5976.0,8619.0,8097.0,857.0,981.0,,,49782.0,9067.0,9047.0,1209.8333333333335,0.0,79.33333333333334,1261.4
2012-01-16,23096.0,29584.0,6425.0,15626.0,14109.0,746.0,1554.0,,,57252.0,14166.0,5174.0,1203.75,0.0,123.75,1284.1875
2012-01-17,13674.0,27160.0,4227.0,11106.0,8687.0,678.0,2399.0,,,49341.0,30544.0,4607.0,1071.0,42.0,126.0,1152.9
2012-01-18,17794.0,38282.0,8191.0,13364.0,11202.0,746.0,1466.0,,,70880.0,35276.0,14786.0,1311.5,32.25,86.0,1367.4
2012-01-19,24827.0,48636.0,13396.0,9938.0,9566.0,895.0,1679.0,,,84558.0,52339.0,8989.0,1438.75,0.0,108.0,1508.95
2012-01-20,24734.0,53355.0,14100.0,7484.0,9650.0,784.0,1618.0,,,95725.0,106311.0,10547.0,1450.4236111111109,0.0,221.33333333333331,1594.2902777777774
2012-01-21,30284.0,35893.0,12132.0,8466.0,9972.0,782.0,1984.0,,,88196.0,52760.0,7566.0,1508.8333333333333,84.0,224.0,1654.4333333333332
2012-01-22,30554.0,38291.0,9597.0,7056.0,9772.0,864.0,1315.0,,,73872.0,25380.0,11080.0,1372.5,0.0,101.25,1438.3125
2012-01-23,30061.0,46758.0,7481.0,16242.0,14127.0,759.0,1384.0,,,70120.0,40795.0,5113.0,1580.25,0.0,110.25,1651.9125
2012-01-24,17279.0,40940.0,5442.0,11881.0,7593.0,659.0,1819.0,,,59522.0,21100.0,5664.0,1291.6666666666667,62.0,134.33333333333334,1378.9833333333333
2012-01-25,22060.0,53095.0,8244.0,14279.0,10349.0,738.0,1119.0,,,84516.0,26393.0,10723.0,1468.5416666666665,35.26,164.54666666666665,1575.4969999999998
2012-01-26,27853.0,53929.0,10041.0,10910.0,12106.0,901.0,1417.0,,,89322.0,39494.0,6992.0,1495.4166666666667,0.0,123.75,1575.8541666666667
2012-01-27,24593.0,47846.0,9862.0,6711.0,9595.0,785.0,1527.0,,,80150.0,40306.0,5939.0,1482.25,0.0,134.75,1569.8375
2012-01-28,24822.0,49693.0,8616.0,16488.0,9994.0,896.0,1701.0,,,77319.0,22553.0,4666.0,1984.0,48.0,224.0,2129.6
2012-01-29,20741.0,30049.0,7161.0,21217.0,8523.0,868.0,934.0,,,58951.0,32353.0,10132.0,1440.0,0.0,112.5,1513.125
2012-01-30,20218.0,43041.0,7999.0,17317.0,12568.0,760.0,1204.0,,,70738.0,47479.0,4376.0,1234.9999999999998,0.0,108.33333333333331,1305.4166666666665
2012-01-31,14584.0,51228.0,7862.0,7870.0,8587.0,660.0,1758.0,,,72597.0,29642.0,10750.0,1333.0,53.75,75.25,1381.9125
2012-02-01,22280.0,84811.0,10509.0,8661.0,16399.0,867.0,1148.0,,,117226.0,58283.0,17645.0,1843.0848981161087,0.0,340.64,2064.5008981161086
2012-02-02,21506.0,61438.0,8814.0,8407.0,15461.0,898.0,1399.0,,,96059.0,41099.0,13171.0,1808.5014151818852,0.0,169.0433333333333,1918.3795818485519
2012-02-03,15653.0,49257.0,6625.0,6479.0,13288.0,790.0,1410.0,,,79208.0,40702.0,5353.0,1316.25,0.0,425.25,1592.6625
2012-02-04,20200.0,47335.0,7193.0,7492.0,12288.0,894.0,1903.0,,,80521.0,31638.0,4842.0,1328.8333333333335,55.83333333333334,423.5,1604.1083333333336
2012-02-05,20560.0,36008.0,7267.0,9083.0,11625.0,871.0,1276.0,,,67830.0,21750.0,8329.0,1310.3999999999999,0.0,385.97999999999996,1561.2869999999998
2012-02-06,20089.0,42151.0,8649.0,7269.0,9859.0,763.0,1422.0,,,72009.0,34478.0,3229.0,1372.5,0.0,404.25,1635.2625
2012-02-07,14285.0,34870.0,8141.0,11318.0,7622.0,666.0,2132.0,,,61199.0,25677.0,8126.0,1341.0833333333335,40.333333333333336,413.4166666666667,1609.8041666666668
2012-02-08,22827.0,46237.0,10209.0,15867.0,10310.0,865.0,1264.0,,,81258.0,24678.0,17796.0,1539.25,0.0,507.5,1869.125
2012-02-09,21385.0,43122.0,8411.0,14424.0,11349.0,908.0,1721.0,,,78632.0,31960.0,8352.0,1436.0200991189427,0.0,571.5,1807.4950991189426
2012-02-10,18003.0,38050.0,6222.0,11778.0,9896.0,793.0,1378.0,,,68009.0,23947.0,6176.0,1277.6399999999996,0.0,571.1999999999998,1648.9199999999996
2012-02-11,23211.0,42613.0,6966.0,11138.0,10214.0,896.0,1663.0,,,76040.0,30869.0,5231.0,1290.0,53.75,522.75,1629.7875
2012-02-12,21422.0,36653.0,6584.0,11505.0,10042.0,874.0,1223.0,,,63488.0,24404.0,9024.0,1403.0,0.0,534.0,1750.1
2012-02-13,20087.0,45534.0,11457.0,14132.0,12069.0,770.0,1415.0,,,69363.0,48123.0,4716.0,1196.0,0.0,649.0,1617.85
2012-02-14,14686.0,30422.0,8188.0,9616.0,7705.0,667.0,1851.0,,,57700.0,61353.0,7667.0,1089.453333333333,53.933333333333316,599.4666666666665,1479.1066666666661
2012-02-15,20405.0,41228.0,12052.0,12299.0,13167.0,870.0,1185.0,,,79196.0,74961.0,10347.0,1300.75,0.0,490.5,1619.575
2012-02-16,24057.0,50034.0,11808.0,10737.0,17222.0,915.0,1372.0,,,88871.0,37007.0,8060.0,1672.2199999999996,0.0,603.5999999999999,2064.5599999999995
2012-02-17,20758.0,51120.0,10830.0,8498.0,13534.0,803.0,1489.0,,,82971.0,36465.0,6977.0,1233.5833333333333,0.0,592.9166666666666,1618.9791666666665
2012-02-18,29938.0,48976.0,9552.0,14022.0,13117.0,904.0,1731.0,,,88994.0,21009.0,6001.0,1374.3333333333333,0.0,674.6666666666666,1812.8666666666666
2012-02-19,30709.0,47429.0,11246.0,20334.0,12536.0,1026.0,1234.0,,,92289.0,39967.0,9709.0,1425.0,0.0,494.0,1746.1
2012-02-20,32589.0,49542.0,10873.0,14755.0,12634.0,898.0,1455.0,,,92421.0,21350.0,5854.0,1449.0,0.0,580.0,1826.0
2012-02-21,27547.0,51452.0,11855.0,9406.0,11942.0,906.0,1381.0,,,90147.0,13305.0,6876.0,1477.6666666666665,0.0,595.5833333333333,1864.7958333333331
2012-02-22,35445.0,73805.0,16489.0,14763.0,16443.0,983.0,1472.0,,,125911.0,28545.0,8017.0,1653.0,0.0,715.0,2117.75
2012-02-23,35258.0,40996.0,14929.0,13810.0,18472.0,992.0,1440.0,,,91484.0,33269.0,6718.0,1571.5584677419356,0.0,591.5,1956.0334677419355
2012-02-24,29683.0,49872.0,11094.0,12736.0,16427.0,897.0,981.0,,,89514.0,16833.0,5467.0,1512.5,0.0,626.5,1919.725
2012-02-25,27443.0,42046.0,8731.0,16596.0,14002.0,866.0,1438.0,,,77764.0,12892.0,4599.0,1240.0,0.0,609.6666666666667,1636.2833333333333
2012-02-26,26819.0,43562.0,9610.0,17343.0,14611.0,900.0,1065.0,,,77379.0,14578.0,12991.0,1144.5,0.0,619.5,1547.175
2012-02-27,32857.0,57362.0,12045.0,9677.0,17340.0,835.0,1586.0,,,92396.0,37669.0,6013.0,1644.0,0.0,525.0,1985.25
2012-02-28,26780.0,56491.0,11052.0,8156.0,13611.0,916.0,1271.0,,,87478.0,29439.0,8163.0,1712.5,0.0,551.5,2070.975
2012-02-29,27170.0,71020.0,11582.0,25075.0,11301.0,988.0,1798.0,,,112906.0,49380.0,17423.0,1949.4011752136753,0.0,653.6666666666667,2374.2845085470085
2012-03-01,33834.0,72140.0,10281.0,10119.0,12775.0,997.0,1503.0,,,105072.0,26240.0,9840.0,1459.1302657973922,0.0,609.0,1854.9802657973923
2012-03-02,31442.0,54740.0,7912.0,8731.0,10776.0,893.0,964.0,,,81235.0,17861.0,8162.0,1197.0,0.0,441.0,1483.65
2012-03-03,38600.0,50689.0,12251.0,14412.0,14299.0,879.0,1409.0,,,92503.0,22275.0,6534.0,1342.7500000000002,0.0,538.3333333333334,1692.666666666667
2012-03-04,38715.0,40984.0,12639.0,14147.0,15608.0,901.0,1255.0,,,82842.0,11803.0,8977.0,1343.75,0.0,541.6666666666666,1695.8333333333333
2012-03-05,32598.0,45584.0,10917.0,27398.0,13089.0,834.0,1445.0,,,83399.0,23657.0,4795.0,1239.5833333333333,0.0,541.6666666666666,1591.6666666666665
2012-03-06,24948.0,49420.0,13528.0,26456.0,9680.0,907.0,1186.0,,,85788.0,10914.0,5232.0,1230.25,0.0,481.0,1542.9
2012-03-07,21834.0,50525.0,18083.0,19612.0,9325.0,987.0,1624.0,,,98022.0,27901.0,12698.0,1281.0,0.0,556.5,1642.725
2012-03-08,22076.0,44616.0,17222.0,10749.0,11647.0,986.0,1050.0,,,83252.0,41915.0,10485.0,1270.5,0.0,556.5,1632.225
2012-03-09,19096.0,35472.0,12563.0,8892.0,10273.0,901.0,514.0,,,68101.0,11323.0,6326.0,930.9999999999999,0.0,457.3333333333333,1228.2666666666664
2012-03-10,18630.0,30702.0,10567.0,9380.0,9859.0,869.0,659.0,,,61332.0,12475.0,4492.0,910.0,0.0,344.5,1133.925
2012-03-11,21826.0,27531.0,10275.0,17635.0,12080.0,899.0,1259.0,,,63868.0,13781.0,10577.0,1129.9499999999996,0.0,443.6099999999999,1418.2964999999995
2012-03-12,24286.0,29241.0,10154.0,13131.0,13834.0,830.0,1393.0,,,64640.0,29710.0,7705.0,1250.0,0.0,310.0,1451.5
2012-03-13,22578.0,33617.0,8069.0,12328.0,13331.0,909.0,1572.0,,,72494.0,15714.0,8798.0,1280.0,0.0,310.0,1481.5
2012-03-14,28066.0,42784.0,9968.0,14089.0,18182.0,989.0,1632.0,,,95140.0,30393.0,12570.0,1257.1875,0.0,223.5,1402.4625
2012-03-15,28204.0,63430.0,10598.0,10928.0,17245.0,984.0,1414.0,,,102504.0,25890.0,7658.0,1382.5105555555556,0.0,259.6433333333333,1551.2787222222223
2012-03-16,25201.0,47939.0,8294.0,8445.0,12262.0,908.0,1050.0,,,80278.0,14285.0,5669.0,976.0,0.0,315.16666666666663,1180.8583333333333
2012-03-17,24002.0,37927.0,8050.0,9786.0,10702.0,873.0,1195.0,,,70929.0,17329.0,5305.0,925.8000000000002,0.0,298.3133333333334,1119.7036666666668
2012-03-18,24339.0,32591.0,8801.0,10312.0,10924.0,909.0,955.0,,,65278.0,16133.0,13161.0,971.25,0.0,192.5,1096.375
2012-03-19,26064.0,39438.0,8813.0,7720.0,16403.0,836.0,1571.0,,,73175.0,25360.0,5481.0,1017.5,0.0,212.75,1155.7875
2012-03-20,22178.0,44340.0,11011.0,5188.0,12961.0,911.0,1550.0,,,72663.0,9413.0,7139.0,1022.6666666666667,0.0,245.83333333333334,1182.4583333333335
2012-03-21,27632.0,51331.0,16650.0,5887.0,14010.0,997.0,2152.0,,,95693.0,26493.0,14113.0,1414.76,0.0,336.82,1633.693
2012-03-22,29429.0,49651.0,16178.0,3296.0,14949.0,996.0,1551.0,,,89458.0,35648.0,8248.0,1687.75,0.0,266.5,1860.975
2012-03-23,23782.0,48821.0,12910.0,3144.0,10860.0,909.0,1352.0,,,82516.0,12871.0,5617.0,1410.0,0.0,250.0,1572.5
2012-03-24,22055.0,36786.0,10499.0,3760.0,9955.0,872.0,1470.0,,,71523.0,14661.0,4918.0,1235.0,0.0,256.5,1401.725
2012-03-25,23570.0,32561.0,10966.0,4019.0,11392.0,908.0,1353.0,,,70585.0,11556.0,13441.0,1245.8333333333335,0.0,258.75,1414.0208333333335
2012-03-26,24935.0,40086.0,11519.0,3889.0,13932.0,844.0,1503.0,,,75122.0,28425.0,7929.0,1434.3899999999999,0.0,261.75,1604.5275
2012-03-27,21194.0,36792.0,10727.0,3043.0,11832.0,912.0,1325.0,,,70735.0,13714.0,5158.0,1198.75,0.0,227.5,1346.625
2012-03-28,25039.0,49705.0,14575.0,4347.0,12992.0,994.0,1736.0,,,89382.0,16031.0,12513.0,1703.75,0.0,265.25,1876.1625
2012-03-29,20226.0,54873.0,14129.0,1412.0,12843.0,993.0,1221.0,,,89885.0,21869.0,10558.0,1528.3333333333333,0.0,271.25,1704.6458333333333
2012-03-30,21215.0,49594.0,10995.0,28512.0,11998.0,912.0,1075.0,,,87761.0,63249.0,5006.0,1435.6666666666667,0.0,137.66666666666669,1525.15
2012-03-31,20338.0,39674.0,10479.0,33609.0,10714.0,872.0,970.0,,,77900.0,13506.0,3642.0,1260.0,0.0,122.5,1339.625
2012-04-01,21238.0,34151.0,10314.0,30743.0,10919.0,909.0,865.0,,,71517.0,12060.0,9532.0,1227.6666666666665,0.0,212.66666666666666,1365.8999999999999
2012-04-02,20849.0,38935.0,14802.0,27650.0,8824.0,844.0,1250.0,,,76159.0,19367.0,5884.0,1322.6666666666667,0.0,227.33333333333334,1470.4333333333334
2012-04-03,17442.0,35723.0,7598.0,12135.0,9148.0,910.0,1157.0,,,67048.0,10844.0,5643.0,1179.75,0.0,107.25,1249.4625
2012-04-04,24524.0,51639.0,10146.0,15110.0,10886.0,997.0,1625.0,,,93634.0,17407.0,13553.0,1560.0,0.0,130.0,1644.5
2012-04-05,23977.0,48235.0,11360.0,10709.0,12055.0,996.0,1297.0,,,86711.0,29599.0,6619.0,1310.8333333333335,0.0,210.83333333333337,1447.8750000000002
2012-04-06,18358.0,36318.0,8987.0,7147.0,8719.0,913.0,1031.0,,,66109.0,18914.0,5291.0,1052.9166666666667,0.0,182.08333333333337,1171.2708333333335
2012-04-07,18320.0,39229.0,10061.0,8876.0,13653.0,872.0,1090.0,,,74477.0,12026.0,4639.0,1241.666666666667,0.0,116.6666666666667,1317.5000000000002
2012-04-08,18506.0,36283.0,10366.0,8926.0,14380.0,914.0,1117.0,,,72479.0,11410.0,12030.0,1387.6499999999996,0.0,124.40999999999995,1468.5164999999997
2012-04-09,20784.0,39358.0,8994.0,7242.0,14945.0,849.0,1185.0,,,73215.0,274928.0,3770.0,1263.5,0.0,218.5,1405.525
2012-04-10,23325.0,40991.0,8686.0,4763.0,13010.0,917.0,1130.0,,,74833.0,19030.0,6601.0,1227.4166666666665,0.0,120.16666666666664,1305.5249999999999
2012-04-11,30445.0,49171.0,10479.0,4294.0,12969.0,996.0,1579.0,,,88220.0,20169.0,10017.0,1498.7499999999998,0.0,99.91666666666666,1563.6958333333332
2012-04-12,28199.0,47666.0,8954.0,3130.0,12803.0,1003.0,1041.0,,,83086.0,74229.0,8715.0,1461.5,0.0,101.75,1527.6375
2012-04-13,23708.0,36236.0,8546.0,2023.0,13314.0,916.0,955.0,,,72247.0,128018.0,6524.0,1218.8333333333333,0.0,137.33333333333331,1308.1
2012-04-14,22367.0,30950.0,9764.0,2245.0,13995.0,878.0,1228.0,,,68253.0,14499.0,5389.0,1190.6999999999998,0.0,141.11999999999998,1282.4279999999999
